Legal Name,DBA,Product Name,SKU,Package UPC,Units per Package,mL per Unit,Product Category,Characterizing Flavor,Date Added to Directory
VR Products I LLC,VR Products I LLC,Kumi Oro Toasted Coconut Pineapple,8 50082 08200 1,850082082001,1,15,Disposable E-Cigarette Device,Toasted Coconut Pineapple,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Watermelon Ice,8 50082 08202 5,850082082025,1,15,Disposable E-Cigarette Device,Watermelon Ice,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Coded Red Dew,8 50082 08204 9,850082082049,1,15,Disposable E-Cigarette Device,Coded Red Dew,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Peach Ice,8 50082 08206 3,850082082063,1,15,Disposable E-Cigarette Device,Peach Ice,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Sour Blueberry Pink Lemonade,8 50082 08208 7,850082082087,1,15,Disposable E-Cigarette Device,Sour Blueberry Pink Lemonade,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Triple Berry Ice,8 50082 08210 0,850082082100,1,15,Disposable E-Cigarette Device,Triple Berry Ice,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Blood Orange Mint,8 50082 08212 4,850082082124,1,15,Disposable E-Cigarette Device,Blood Orange Mint,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Strawberry Watermelon Ice,8 50082 08214 8,850082082148,1,15,Disposable E-Cigarette Device,Strawberry Watermelon Ice,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Blue Rancher,8 50082 08216 2,850082082162,1,15,Disposable E-Cigarette Device,Blue Rancher,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Strawberry Banana,8 50082 08218 6,850082082186,1,15,Disposable E-Cigarette Device,Strawberry Banana,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Blue Razz Ice,8 50082 08220 9,850082082209,1,15,Disposable E-Cigarette Device,Blue Razz Ice,2026-03-11
VR Products I LLC,VR Products I LLC,Kumi Oro Strawberry Mint Candy,8 50082 08222 3,850082082223,1,15,Disposable E-Cigarette Device,Strawberry Mint Candy,2026-03-11
VR Products I LLC,VR Products I LLC,Hi Tide Strawberry Ice,8 50082 08232 2,850082082322,1,42,Disposable E-Cigarette Device,Strawberry Ice,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Blue Razz Ice,8 50082 08234 6,850082082346,1,42,Disposable E-Cigarette Device,Blue Razz Ice,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Sour Gush,8 50082 08236 0,850082082360,1,42,Disposable E-Cigarette Device,Sour Gush,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Cool Mint,8 50082 08238 4,850082082384,1,42,Disposable E-Cigarette Device,Cool Mint,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Grape Ice,8 50082 08240 7,850082082407,1,42,Disposable E-Cigarette Device,Grape Ice,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Strawberry Burst,8 50082 08242 1,850082082421,1,42,Disposable E-Cigarette Device,Strawberry Burst,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Watermelon Ice,8 50082 08244 5,850082082445,1,42,Disposable E-Cigarette Device,Watermelon Ice,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide White Gummy,8 50082 08246 9,850082082469,1,42,Disposable E-Cigarette Device,White Gummy,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Lava Flow,8 50082 08248 3,850082082483,1,42,Disposable E-Cigarette Device,Lava Flow,2026-07-16
VR Products I LLC,VR Products I LLC,Hi Tide Peach Ice,8 50082 08250 6,850082082506,1,42,Disposable E-Cigarette Device,Peach Ice,2026-07-16
Wage & White Lion Investments LLC,Triton Distribution,Jimmy The Juiceman Creme Brulee 120ml 3mg,JTJM120CB03,850011519288,1,120,E-liquid,Sweet Cream & Sugar,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy The Juiceman Creme Brulee 120ml 6mg,JTJM120CB06,850011519295,1,120,E-liquid,Sweet Cream & Sugar,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy The Juiceman Creme Brulee 120ml 12mg,JTJM120CB12,850011519301,1,120,E-liquid,Sweet Cream & Sugar,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Peachy Strawberry 120ml 3mg,JTJM120PS03,850011519240,1,120,E-liquid,Peach Strawberry & Mix Fruit,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Peachy Strawberry 120ml 6mg,JTJM120PS06,850011519257,1,120,E-liquid,Peach Strawberry & Mix Fruit,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Peachy Strawberry 120ml 12mg,JTJM120PS12,850011519264,1,120,E-liquid,Peach Strawberry & Mix Fruit,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Raspberry French 120ml 3mg,JTJM120RF03,850011519202,1,120,E-liquid,Cream Raspberry & Mixed Berrry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Raspberry French 120ml 6mg,JTJM120RF06,850011519219,1,120,E-liquid,Cream Raspberry & Mixed Berrry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Raspberry French 120ml 12mg,JTJM120RF12,850011519226,1,120,E-liquid,Cream Raspberry & Mixed Berrry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Shurb 120ml 3mg,JTJM120S03,850011519165,1,120,E-liquid,Mixed Citrus & Raspberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Shurb 120ml 6mg,JTJM120S06,850011519172,1,120,E-liquid,Mixed Citrus & Raspberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy the Juiceman Shurb 120ml 12mg,JTJM120S12,850011519189,1,120,E-liquid,Mixed Citrus & Raspberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy The Juiceman Strawberry Astronaut 120ml 3mg,JTJM120SA03,850011519028,1,120,E-liquid,Strawberry & Mixed Berry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy The Juiceman Strawberry Astronaut 120ml 6mg,JTJM120SA06,850011519134,1,120,E-liquid,Strawberry & Mixed Berry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Jimmy The Juiceman Strawberry Astronaut 120ml 12mg,JTJM120SA12,850011519141,1,120,E-liquid,Strawberry & Mixed Berry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Derailed 120ml 3mg,SB120D03,850011519837,1,120,E-liquid,bannana cinnamon & cookie,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Derailed 120ml 6mg,SB120D06,850011519844,1,120,E-liquid,bannana cinnamon & cookie,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Madrina 120ml 3mg,SB120MAD03,860008032584,1,120,E-liquid,Sweet Cream & melon,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Madrina 120ml 6mg,SB120MAD06,860008032591,1,120,E-liquid,Sweet Cream & melon,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Mothers Milk and Cookies 120ml 3mg,SB120MMC03,860008032522,1,120,E-liquid,Sweet Cream Milk & Cookie,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Mothers Milk and Cookies 120ml 6mg,SB120MMC06,860008032539,1,120,E-liquid,Sweet Cream Milk & Cookie,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Mothers Milk 120ml 3mg,SB120MOM03,860008032508,1,120,E-liquid,milk & strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Mothers Milk 120ml 6mg,SB120MOM06,860008032515,1,120,E-liquid,Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny The OB 120ml 3mg,SB120OB03,860008032560,1,120,E-liquid,Sweet Cream & Pineapple,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny The OB 120ml 6mg,SB120OB06,860008032577,1,120,E-liquid,Sweet Cream & Pineapple,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Sucker Punch 120ml 3mg,SB120SP03,860008032546,1,120,E-liquid,Sweet cream Mixed Fruit & Dragon Fruit,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Suicide Bunny Sucker Punch 120ml 6mg,SB120SP06,860008032553,1,120,E-liquid,Sweet cream Mixed Fruit & Dragon Fruit,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blackberry Lemonade 100ml 3mg,EJVL100BL03,810029041034,1,100,E-liquid,Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blackberry Lemonade 100ml 6mg,EJVL100BL06,810029041041,1,100,E-liquid,Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blackberry Lemonade Salt 30ml 24mg,SNVL030BL24,810029041140,1,30,E-liquid,Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blackberry Lemonade Salt 30ml 48mg,SNVL030BL48,810029041157,1,30,E-liquid,Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blueberry Parfait 100ml 3mg,EJVP100BP03,810029043779,1,100,E-liquid,Blueberry & Yogurt,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blueberry Parfait 100ml 6mg,EJVP100BP06,810029043786,1,100,E-liquid,Blueberry & Yogurt,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blueberry Parfait Salt 30ml 24mg,SNVP030BP24,810029043847,1,30,E-liquid,Blueberry & Yogurt,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Blueberry Parfait Salt 30ml 48mg,SNVP030BP48,810029043854,1,30,E-liquid,Blueberry & Yogurt,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Blackberry Lemonade 100ml 3mg,EJIC100BL03,810029043939,1,100,E-liquid,Menthol Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Blackberry Lemonade 100ml 6mg,EJIC100BL06,810029043946,1,100,E-liquid,Menthol Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Blackberry Lemonade Salt 30ml 24mg,SNIC030BL24,810029044127,1,30,E-liquid,Menthol Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Blackberry Lemonade Salt 30ml 48mg,SNIC030BL48,810029044134,1,30,E-liquid,Menthol Blackberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Milk of the Poppy 100ml 3mg,EJIC100MP03,810029044097,1,100,E-liquid,Menthol Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Milk of the Poppy 100ml 6mg,EJIC100MP06,810029044103,1,100,E-liquid,Menthol Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Milk of the Poppy Salt 30ml 24mg,SNIC030MP24,810029044202,1,30,E-liquid,Menthol Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Milk of the Poppy Salt 30ml 48mg,SNIC030MP48,810029044219,1,30,E-liquid,Menthol Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Pineapple Express 100ml 3mg,EJIC100PE03,810029044059,1,100,E-liquid,Menthol Pineapple & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Pineapple Express 100ml 6mg,EJIC100PE06,810029044066,1,100,E-liquid,Menthol Pineapple & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Pineapple Express Salt 30ml 24mg,SNIC030PE24,810029044189,1,30,E-liquid,Menthol Pineapple & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Iced Pineapple Express Salt 30ml 48mg,SNIC030PE48,810029044196,1,30,E-liquid,Menthol Pineapple & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard 100ml 3mg,EJKK100KK03,810029040617,1,100,E-liquid,Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard 100ml 6mg,EJKK100KK06,810029040624,1,100,E-liquid,Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard 100ml 12mg,EJKK100KK12,810029040631,1,100,E-liquid,Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Salt 30ml 12mg,SNKK030KK12,810029044363,1,30,E-liquid,Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Salt 30ml 24mg,SNKK030KK24,810029040808,1,30,E-liquid,Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Salt 30ml 48mg,SNKK030KK48,810029040815,1,30,E-liquid,Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Blueberry 100ml 3mg,EJKK100KB03,810029040655,1,100,E-liquid,Blueberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Blueberry 100ml 6mg,EJKK100KB06,810029040662,1,100,E-liquid,Blueberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Blueberry Salt 30ml 24mg,SNKK030KB24,810029040822,1,30,E-liquid,Blueberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Blueberry Salt 30ml 48mg,SNKK030KB48,810029040839,1,30,E-liquid,Blueberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Honeydew 100ml 3mg,EJKK100KH03,810029040693,1,100,E-liquid,Vanilla Honeydew & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Honeydew 100ml 6mg,EJKK100KH06,810029040709,1,100,E-liquid,Vanilla Honeydew & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Lemon 100ml 3mg,EJKK100KL03,810029040730,1,100,E-liquid,Vanilla Lemon & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Lemon 100ml 6mg,EJKK100KL06,810029040747,1,100,E-liquid,Vanilla Lemon & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Strawberry 100ml 3mg,EJKK100KS03,810029040778,1,100,E-liquid,Strawberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Strawberry 100ml 6mg,EJKK100KS06,810029040785,1,100,E-liquid,Strawberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Strawberry Salt 30ml 24mg,SNKK030KS24,810029040884,1,30,E-liquid,Strawberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Killer Kustard Strawberry Salt 30ml 48mg,SNKK030KS48,810029040891,1,30,E-liquid,Strawberry Vanilla & Custard,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Milk of the Poppy 100ml 3mg,EJVT100MP03,810029040174,1,100,E-liquid,Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Milk of the Poppy 100ml 6mg,EJVT100MP06,810029040181,1,100,E-liquid,Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Milk of the Poppy 100ml 12mg,EJVT100MP12,810029040198,1,100,E-liquid,Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Milk of the Poppy Salt 30ml 12mg,SNVT030MP12,810029044325,1,30,E-liquid,Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Milk of the Poppy Salt 30ml 24mg,SNVT030MP24,810029040327,1,30,E-liquid,Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Milk of the Poppy Salt 30ml 48mg,SNVT030MP48,810029040334,1,30,E-liquid,Milk & Strawberry,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pineapple Express 100ml 3mg,EJVT100PE03,810029040211,1,100,E-liquid,Pineapple,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pineapple Express 100ml 6mg,EJVT100PE06,810029040228,1,100,E-liquid,Pineapple,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pineapple Express Salt 30ml 24mg,SNVT030PE24,810029040341,1,30,E-liquid,Pineapple,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pineapple Express Salt 30ml 48mg,SNVT030PE48,810029040358,1,30,E-liquid,Pineapple,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pink Lemonade 100ml 3mg,EJVL100PI03,810029041119,1,100,E-liquid,Strawberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pink Lemonade 100ml 6mg,EJVL100PI06,810029041126,1,100,E-liquid,Strawberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pink Lemonade Salt 30ml 24mg,SNVL030PI24,810029041188,1,30,E-liquid,Strawberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Pink Lemonade Salt 30ml 48mg,SNVL030PI48,810029041195,1,30,E-liquid,Strawberry & Lemonade,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Royalty II 100ml 3mg,EJVT100RO03,810029040297,1,100,E-liquid,Tobacco Flavor,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Royalty II 100ml 6mg,EJVT100RO06,810029040303,1,100,E-liquid,Tobacco Flavor,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Royalty II 100ml 12mg,EJVT100RO12,810029040310,1,100,E-liquid,Tobacco Flavor,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Royalty II Salt 30ml 12mg,SNVT030RO12,810029044356,1,30,E-liquid,Tobacco Flavor,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Royalty II Salt 30ml 24mg,SNVT030RO24,810029040389,1,30,E-liquid,Tobacco Flavor,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Royalty II Salt 30ml 48mg,SNVT030RO48,810029040396,1,30,E-liquid,Tobacco Flavor,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Rainbow Road 100ml 3mg,EJVT100RR03,810029040259,1,100,E-liquid,Fruit Mix,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Rainbow Road 100ml 6mg,EJVT100RR06,810029040266,1,100,E-liquid,Fruit Mix,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Rainbow Road Salt 30ml 24mg,SNVT030RR24,810029040365,1,30,E-liquid,Fruit Mix,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Rainbow Road Salt 30ml 48mg,SNVT030RR48,810029040372,1,30,E-liquid,Fruit Mix,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Strawberry Parfait 100ml 3mg,EJVP100SP03,810029043816,1,100,E-liquid,Strawberry & Yogurt,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Strawberry Parfait 100ml 6mg,EJVP100SP06,810029043823,1,100,E-liquid,Strawberry & Yogurt,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Strawberry Parfait Salt 30ml 24mg,SNVP030SP24,810029043861,1,30,E-liquid,Strawberry & Yogurt,2025-11-17
Wage & White Lion Investments LLC,Triton Distribution,Vapetasia Strawberry Parfait Salt 30ml 48mg,SNVP030SP48,810029043878,1,30,E-liquid,Strawberry & Yogurt,2025-11-17
WH Group LLC,WH Group LLC,NYKD ICON - BAJA,NYKD-ICON-BAJA-S,833108910021,1,16,Disposable e-cigarette device,Lime Citrus,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - BLUE RAZZ,NYKD-ICON-BR-S,833108910045,1,16,Disposable e-cigarette device,Blue Razz,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - BLUEBERRY WATERMELON,NYKD-ICON-BW-S,833108910069,1,16,Disposable e-cigarette device,Blueberry Watermelon,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - CRISP GRAPE,NYKD-ICON-CG-S,833108910083,1,16,Disposable e-cigarette device,Grape,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - CRISP MINT,NYKD-ICON-CM-S,833108910106,1,16,Disposable e-cigarette device,Mint/Menthol,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - FABULOUS,NYKD-ICON-FAB-S,833108910007,1,16,Disposable e-cigarette device,Fruit Medley,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - HAWIIAN FRUIT,NYKD-ICON-HF-S,833108910120,1,16,Disposable e-cigarette device,Tropical Fruit Medley,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - MANGO ICE,NYKD-ICON-MI-S,833108910144,1,16,Disposable e-cigarette device,Mango,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - PINK LEMONADE,NYKD-ICON-PL-S,833108910168,1,16,Disposable e-cigarette device,Lemon,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - RIPE BANANA,NYKD-ICON-RB-S,833108910182,1,16,Disposable e-cigarette device,Banana,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - SIGNATURE TOBACCO,NYKD-ICON-ST-S,833108910205,1,16,Disposable e-cigarette device,Tobacco,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - STRAWBERRY MANGO,NYKD-ICON-SM-S,833108910229,1,16,Disposable e-cigarette device,Strawberry Mango,2025-12-02
WH Group LLC,WH Group LLC,NYKD ICON - STRAWBERRY WATERMELON,NYKD-ICON-SW-S,833108910243,1,16,Disposable e-cigarette device,Strawberry Watermelon,2025-12-02
